dex,speciesName,speciesId,baseStats,types,fastMoves,chargedMoves,tags,defaultIVs,level25CP,buddyDistance,thirdMoveCost,released,family,eliteMoves,searchPriority,nicknames,legacyMoves,levelFloor,aliasId
918,Spidops,spidops,"{'atk': 139, 'def': 166, 'hp': 155}","['bug', 'none']","['BUG_BITE', 'COUNTER']","['X_SCISSOR', 'GRASS_KNOT', 'LUNGE', 'ROCK_TOMB']",,"{'cp500': [11, 8, 11, 15], 'cp1500': [37, 5, 15, 12], 'cp2500': [50, 15, 15, 15]}",,1.0,50000.0,False,"{'id': 'FAMILY_TAROUNTULA', 'parent': 'tarountula'}",,,,,,
919,Nymble,nymble,"{'atk': 81, 'def': 65, 'hp': 107}","['bug', 'none']","['BUG_BITE', 'STRUGGLE_BUG']","['X_SCISSOR', 'BUG_BUZZ', 'TRAILBLAZE']",,"{'cp500': [36.5, 5, 14, 14], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,1.0,50000.0,True,"{'id': 'FAMILY_NYMBLE', 'evolutions': ['lokix']}",,,,,,
920,Lokix,lokix,"{'atk': 199, 'def': 144, 'hp': 174}","['bug', 'dark']","['BUG_BITE', 'SUCKER_PUNCH', 'COUNTER']","['X_SCISSOR', 'BUG_BUZZ', 'DARK_PULSE', 'TRAILBLAZE']",,"{'cp500': [8, 5, 15, 13], 'cp1500': [24, 4, 15, 11], 'cp2500': [46, 15, 15, 15], 'cp2500l40': [40, 15, 15, 15]}",,1.0,50000.0,True,"{'id': 'FAMILY_NYMBLE', 'parent': 'nymble'}",,,,,,
921,Pawmi,pawmi,"{'atk': 95, 'def': 45, 'hp': 128}","['electric', 'none']","['SPARK', 'CHARGE_BEAM']","['THUNDERBOLT', 'DISCHARGE', 'WILD_CHARGE']",,"{'cp500': [31, 5, 15, 12], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,75000.0,True,"{'id': 'FAMILY_PAWMI', 'evolutions': ['pawmo']}",,,,,,
922,Pawmo,pawmo,"{'atk': 147, 'def': 82, 'hp': 155}","['electric', 'fighting']","['SPARK', 'CHARGE_BEAM']","['THUNDERBOLT', 'DISCHARGE', 'WILD_CHARGE', 'THUNDER_PUNCH']",,"{'cp500': [14.5, 6, 15, 10], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,75000.0,True,"{'id': 'FAMILY_PAWMI', 'parent': 'pawmi', 'evolutions': ['pawmot']}",,,,,,
923,Pawmot,pawmot,"{'atk': 232, 'def': 141, 'hp': 172}","['electric', 'fighting']","['SPARK', 'CHARGE_BEAM', 'LOW_KICK']","['THUNDERBOLT', 'DISCHARGE', 'WILD_CHARGE', 'CLOSE_COMBAT', 'THUNDER_PUNCH']",,"{'cp500': [7, 5, 15, 15], 'cp1500': [21, 4, 13, 13], 'cp2500': [39.5, 5, 15, 13]}",,3.0,75000.0,True,"{'id': 'FAMILY_PAWMI', 'parent': 'pawmo'}",,,,,,
924,Tandemaus,tandemaus,"{'atk': 98, 'def': 90, 'hp': 137}","['normal', 'none']","['TAKE_DOWN', 'MUD_SHOT', 'BULLET_SEED']","['SWIFT', 'PLAY_ROUGH', 'CRUNCH']",,"{'cp500': [21.5, 5, 15, 14], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,1.0,10000.0,True,"{'id': 'FAMILY_TANDEMAUS', 'evolutions': ['maushold', 'maushold']}",,,,,,
925,Maushold,maushold,"{'atk': 159, 'def': 157, 'hp': 179}","['normal', 'none']","['TAKE_DOWN', 'MUD_SHOT', 'BULLET_SEED']","['SWIFT', 'PLAY_ROUGH', 'CRUNCH']",,"{'cp500': [9.5, 5, 13, 12], 'cp1500': [29, 4, 15, 5], 'cp2500': [50, 15, 15, 15]}",,1.0,10000.0,True,"{'id': 'FAMILY_TANDEMAUS', 'parent': 'tandemaus'}",,,,,,
925,Maushold_family_of_four,maushold_family_of_four,"{'atk': 159, 'def': 157, 'hp': 179}","['normal', 'none']","['TAKE_DOWN', 'MUD_SHOT', 'BULLET_SEED']","['SWIFT', 'PLAY_ROUGH', 'CRUNCH']",,"{'cp500': [9.5, 5, 13, 12], 'cp1500': [29, 4, 15, 5], 'cp2500': [50, 15, 15, 15]}",,1.0,10000.0,False,"{'id': 'FAMILY_TANDEMAUS', 'parent': 'tandemaus'}",,,,,,
925,Maushold_family_of_three,maushold_family_of_three,"{'atk': 159, 'def': 157, 'hp': 179}","['normal', 'none']","['TAKE_DOWN', 'MUD_SHOT', 'BULLET_SEED']","['SWIFT', 'PLAY_ROUGH', 'CRUNCH']",,"{'cp500': [9.5, 5, 13, 12], 'cp1500': [29, 4, 15, 5], 'cp2500': [50, 15, 15, 15]}",,1.0,10000.0,False,"{'id': 'FAMILY_TANDEMAUS', 'parent': 'tandemaus'}",,,,,,
926,Fidough,fidough,"{'atk': 102, 'def': 126, 'hp': 114}","['fairy', 'none']","['CHARM', 'BITE']","['BODY_SLAM', 'PLAY_ROUGH', 'PSYCHIC_FANGS']",,"{'cp500': [20, 5, 7, 15], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,False,"{'id': 'FAMILY_FIDOUGH', 'evolutions': ['dachsbun']}",,,,,,
927,Dachsbun,dachsbun,"{'atk': 159, 'def': 212, 'hp': 149}","['fairy', 'none']","['CHARM', 'BITE']","['BODY_SLAM', 'PLAY_ROUGH', 'PSYCHIC_FANGS']",,"{'cp500': [9, 5, 10, 15], 'cp1500': [27, 4, 14, 11], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,False,"{'id': 'FAMILY_FIDOUGH', 'parent': 'fidough'}",,,,,,
928,Smoliv,smoliv,"{'atk': 100, 'def': 89, 'hp': 121}","['grass', 'normal']","['RAZOR_LEAF', 'TACKLE']","['SEED_BOMB', 'ENERGY_BALL', 'EARTH_POWER', 'TRAILBLAZE']",,"{'cp500': [23, 4, 13, 13], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_SMOLIV', 'evolutions': ['dolliv']}",,,,,,
929,Dolliv,dolliv,"{'atk': 137, 'def': 131, 'hp': 141}","['grass', 'normal']","['RAZOR_LEAF', 'TACKLE', 'MAGICAL_LEAF']","['SEED_BOMB', 'ENERGY_BALL', 'EARTH_POWER', 'TRAILBLAZE']",,"{'cp500': [13.5, 4, 8, 15], 'cp1500': [50, 5, 14, 13], 'cp2500': [50, 15, 15, 15], 'cp1500l40': [40, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_SMOLIV', 'parent': 'smoliv', 'evolutions': ['arboliva']}",,,,,,
930,Arboliva,arboliva,"{'atk': 219, 'def': 189, 'hp': 186}","['grass', 'normal']","['RAZOR_LEAF', 'TACKLE', 'MAGICAL_LEAF']","['SEED_BOMB', 'ENERGY_BALL', 'EARTH_POWER', 'TRAILBLAZE']",,"{'cp500': [6.5, 4, 8, 14], 'cp1500': [18.5, 7, 12, 15], 'cp2500': [31.5, 6, 15, 14]}",,3.0,50000.0,True,"{'id': 'FAMILY_SMOLIV', 'parent': 'dolliv'}",,,,,,
931,Squawkabilly,squawkabilly,"{'atk': 185, 'def': 105, 'hp': 193}","['normal', 'flying']","['PECK', 'AIR_SLASH']","['AERIAL_ACE', 'BRAVE_BIRD', 'FLY']",,"{'cp500': [9.5, 6, 15, 7], 'cp1500': [28.5, 5, 14, 9], 'cp2500': [50, 15, 15, 15]}",,3.0,75000.0,False,,,,,,,
931,Squawkabilly_blue,squawkabilly_blue,"{'atk': 185, 'def': 105, 'hp': 193}","['normal', 'flying']","['PECK', 'AIR_SLASH']","['AERIAL_ACE', 'BRAVE_BIRD', 'FLY']",,"{'cp500': [9.5, 6, 15, 7], 'cp1500': [28.5, 5, 14, 9], 'cp2500': [50, 15, 15, 15]}",,3.0,75000.0,False,,,,,,,
931,Squawkabilly_green,squawkabilly_green,"{'atk': 185, 'def': 105, 'hp': 193}","['normal', 'flying']","['PECK', 'AIR_SLASH']","['AERIAL_ACE', 'BRAVE_BIRD', 'FLY']",,"{'cp500': [9.5, 6, 15, 7], 'cp1500': [28.5, 5, 14, 9], 'cp2500': [50, 15, 15, 15]}",,3.0,75000.0,False,,,,,,,
931,Squawkabilly_white,squawkabilly_white,"{'atk': 185, 'def': 105, 'hp': 193}","['normal', 'flying']","['PECK', 'AIR_SLASH']","['AERIAL_ACE', 'BRAVE_BIRD', 'FLY']",,"{'cp500': [9.5, 6, 15, 7], 'cp1500': [28.5, 5, 14, 9], 'cp2500': [50, 15, 15, 15]}",,3.0,75000.0,False,,,,,,,
931,Squawkabilly_yellow,squawkabilly_yellow,"{'atk': 185, 'def': 105, 'hp': 193}","['normal', 'flying']","['PECK', 'AIR_SLASH']","['AERIAL_ACE', 'BRAVE_BIRD', 'FLY']",,"{'cp500': [9.5, 6, 15, 7], 'cp1500': [28.5, 5, 14, 9], 'cp2500': [50, 15, 15, 15]}",,3.0,75000.0,False,,,,,,,
932,Nacli,nacli,"{'atk': 95, 'def': 108, 'hp': 146}","['rock', 'none']","['ROCK_THROW', 'MUD_SHOT']","['ROCK_BLAST', 'ROCK_TOMB', 'ANCIENT_POWER']",,"{'cp500': [21, 4, 8, 11], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,5.0,50000.0,False,"{'id': 'FAMILY_NACLI', 'evolutions': ['naclstack']}",,,,,,
933,Naclstack,naclstack,"{'atk': 105, 'def': 160, 'hp': 155}","['rock', 'none']","['SMACK_DOWN', 'MUD_SHOT']","['ROCK_BLAST', 'ROCK_TOMB', 'ANCIENT_POWER']",,"{'cp500': [15.5, 4, 12, 5], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,5.0,50000.0,False,"{'id': 'FAMILY_NACLI', 'parent': 'nacli', 'evolutions': ['garganacl']}",,,,,,
934,Garganacl,garganacl,"{'atk': 171, 'def': 212, 'hp': 225}","['rock', 'none']","['SMACK_DOWN', 'MUD_SHOT']","['ROCK_SLIDE', 'ROCK_TOMB', 'ANCIENT_POWER']",,"{'cp500': [7, 6, 15, 10], 'cp1500': [20.5, 5, 12, 15], 'cp2500': [38.5, 5, 15, 12]}",,5.0,50000.0,False,"{'id': 'FAMILY_NACLI', 'parent': 'naclstack'}",,,,,,
935,Charcadet,charcadet,"{'atk': 92, 'def': 74, 'hp': 120}","['fire', 'none']","['EMBER', 'INCINERATE']","['FLAME_CHARGE', 'HEAT_WAVE', 'FLAMETHROWER']",,"{'cp500': [27, 5, 15, 9], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,5.0,50000.0,True,"{'id': 'FAMILY_CHARCADET', 'evolutions': ['armarouge', 'ceruledge']}",,,,,,
936,Armarouge,armarouge,"{'atk': 234, 'def': 185, 'hp': 198}","['fire', 'psychic']","['EMBER', 'INCINERATE']","['FLAME_CHARGE', 'HEAT_WAVE', 'FLAMETHROWER', 'PSYSHOCK']",,"{'cp500': [6, 4, 15, 9], 'cp1500': [17.5, 5, 13, 6], 'cp2500': [29, 4, 13, 10]}",,5.0,50000.0,True,"{'id': 'FAMILY_CHARCADET', 'parent': 'charcadet'}",,,,,,
937,Ceruledge,ceruledge,"{'atk': 239, 'def': 189, 'hp': 181}","['fire', 'ghost']","['EMBER', 'INCINERATE']","['FLAME_CHARGE', 'HEAT_WAVE', 'FLAMETHROWER', 'SHADOW_BALL']",,"{'cp500': [6, 5, 13, 14], 'cp1500': [17.5, 6, 15, 7], 'cp2500': [29, 6, 9, 15]}",,5.0,50000.0,True,"{'id': 'FAMILY_CHARCADET', 'parent': 'charcadet'}",,,,,,
938,Tadbulb,tadbulb,"{'atk': 104, 'def': 73, 'hp': 156}","['electric', 'none']","['THUNDER_SHOCK', 'WATER_GUN']","['PARABOLIC_CHARGE', 'DISCHARGE', 'ZAP_CANNON']",,"{'cp500': [21, 5, 14, 15], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,1.0,50000.0,True,"{'id': 'FAMILY_TADBULB', 'evolutions': ['bellibolt']}",,,,,,
939,Bellibolt,bellibolt,"{'atk': 184, 'def': 165, 'hp': 240}","['electric', 'none']","['THUNDER_SHOCK', 'WATER_GUN']","['PARABOLIC_CHARGE', 'DISCHARGE', 'ZAP_CANNON']",,"{'cp500': [7, 7, 15, 13], 'cp1500': [21, 4, 11, 15], 'cp2500': [40, 4, 12, 15]}",,1.0,50000.0,True,"{'id': 'FAMILY_TADBULB', 'parent': 'tadbulb'}",,,,,,
940,Wattrel,wattrel,"{'atk': 105, 'def': 75, 'hp': 120}","['electric', 'flying']","['THUNDER_SHOCK', 'PECK']","['ACROBATICS', 'AERIAL_ACE', 'THUNDERBOLT']",,"{'cp500': [23.5, 5, 15, 11], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,1.0,10000.0,False,"{'id': 'FAMILY_WATTREL', 'evolutions': ['kilowattrel']}",,,,,,
941,Kilowattrel,kilowattrel,"{'atk': 221, 'def': 132, 'hp': 172}","['electric', 'flying']","['THUNDER_SHOCK', 'AIR_SLASH']","['ACROBATICS', 'AERIAL_ACE', 'THUNDERBOLT']",,"{'cp500': [7.5, 9, 14, 14], 'cp1500': [22, 9, 15, 15], 'cp2500': [45.5, 5, 15, 13], 'cp2500l40': [40, 15, 15, 15]}",,1.0,10000.0,False,"{'id': 'FAMILY_WATTREL', 'parent': 'wattrel'}",,,,,,
942,Maschiff,maschiff,"{'atk': 140, 'def': 108, 'hp': 155}","['dark', 'none']","['SNARL', 'BITE']","['CRUNCH', 'PAYBACK', 'DIG']",,"{'cp500': [13.5, 6, 12, 14], 'cp1500': [48, 12, 12, 15], 'cp2500': [50, 15, 15, 15], 'cp1500l40': [40, 15, 15, 15]}",,3.0,50000.0,False,"{'id': 'FAMILY_MASCHIFF', 'evolutions': ['mabosstiff']}",,,,,,
943,Mabosstiff,mabosstiff,"{'atk': 230, 'def': 168, 'hp': 190}","['dark', 'none']","['SNARL', 'BITE']","['CRUNCH', 'PAYBACK', 'DIG']",,"{'cp500': [6.5, 6, 15, 4], 'cp1500': [19, 4, 14, 6], 'cp2500': [31.5, 6, 15, 13]}",,3.0,50000.0,False,"{'id': 'FAMILY_MASCHIFF', 'parent': 'maschiff'}",,,,,,
944,Shroodle,shroodle,"{'atk': 124, 'def': 70, 'hp': 120}","['poison', 'normal']","['MUD_SLAP', 'POISON_JAB']","['ACID_SPRAY', 'POISON_FANG', 'SLUDGE_BOMB']",,"{'cp500': [20.5, 5, 15, 12], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,False,"{'id': 'FAMILY_SHROODLE', 'evolutions': ['grafaiai']}",,,,,,
945,Grafaiai,grafaiai,"{'atk': 199, 'def': 149, 'hp': 160}","['poison', 'normal']","['MUD_SLAP', 'POISON_JAB']","['ACID_SPRAY', 'POISON_FANG', 'SLUDGE_BOMB']",,"{'cp500': [8.5, 5, 9, 9], 'cp1500': [24.5, 5, 12, 15], 'cp2500': [49, 12, 14, 15], 'cp2500l40': [40, 15, 15, 15]}",,3.0,50000.0,False,"{'id': 'FAMILY_SHROODLE', 'parent': 'shroodle'}",,,,,,
946,Bramblin,bramblin,"{'atk': 121, 'def': 64, 'hp': 120}","['grass', 'ghost']","['ASTONISH', 'BULLET_SEED']","['SHADOW_SNEAK', 'NIGHT_SHADE', 'POWER_WHIP']",,"{'cp500': [21.5, 7, 14, 13], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,5.0,75000.0,False,"{'id': 'FAMILY_BRAMBLIN', 'evolutions': ['brambleghast']}",,,,,,
947,Brambleghast,brambleghast,"{'atk': 228, 'def': 144, 'hp': 146}","['grass', 'ghost']","['HEX', 'BULLET_SEED']","['SHADOW_SNEAK', 'NIGHT_SHADE', 'POWER_WHIP']",,"{'cp500': [8, 4, 4, 12], 'cp1500': [22.5, 4, 14, 15], 'cp2500': [46.5, 4, 15, 13], 'cp2500l40': [40, 15, 15, 15]}",,5.0,75000.0,False,"{'id': 'FAMILY_BRAMBLIN', 'parent': 'bramblin'}",,,,,,
948,Toedscool,toedscool,"{'atk': 97, 'def': 149, 'hp': 120}","['ground', 'grass']","['MUD_SLAP', 'MUD_SHOT']","['EARTH_POWER', 'SEED_BOMB', 'WRAP']",,"{'cp500': [18.5, 5, 13, 15], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,False,"{'id': 'FAMILY_TOEDSCOOL', 'evolutions': ['toedscruel']}",,,,,,
949,Toedscruel,toedscruel,"{'atk': 166, 'def': 209, 'hp': 190}","['ground', 'grass']","['MUD_SLAP', 'MUD_SHOT']","['EARTH_POWER', 'SEED_BOMB', 'ACID_SPRAY']",,"{'cp500': [8, 4, 5, 13], 'cp1500': [23.5, 4, 7, 14], 'cp2500': [48, 4, 14, 13], 'cp2500l40': [40, 15, 15, 15]}",,3.0,50000.0,False,"{'id': 'FAMILY_TOEDSCOOL', 'parent': 'toedscool'}",,,,,,
950,Klawf,klawf,"{'atk': 184, 'def': 185, 'hp': 172}","['rock', 'none']","['ROCK_THROW', 'MUD_SLAP']","['ROCK_SLIDE', 'ROCK_TOMB', 'BULLDOZE']",,"{'cp500': [8, 5, 12, 7], 'cp1500': [23.5, 5, 13, 9], 'cp2500': [47, 5, 15, 15], 'cp2500l40': [40, 15, 15, 15]}",,3.0,75000.0,False,,,,,,,
951,Capsakid,capsakid,"{'atk': 118, 'def': 76, 'hp': 137}","['grass', 'none']","['LEAFAGE', 'RAZOR_LEAF']","['LEAF_STORM', 'GRASS_KNOT', 'SEED_BOMB']",,"{'cp500': [20, 4, 15, 7], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,10000.0,False,"{'id': 'FAMILY_CAPSAKID', 'evolutions': ['scovillain']}",,,,,,
952,Scovillain,scovillain,"{'atk': 216, 'def': 130, 'hp': 163}","['grass', 'fire']","['LEAFAGE', 'FIRE_FANG']","['LEAF_STORM', 'GRASS_KNOT', 'OVERHEAT', 'FLAMETHROWER']",,"{'cp500': [8, 7, 13, 15], 'cp1500': [23.5, 8, 13, 15], 'cp2500': [46.5, 13, 15, 15], 'cp2500l40': [40, 15, 15, 15]}",,3.0,10000.0,False,"{'id': 'FAMILY_CAPSAKID', 'parent': 'capsakid'}",,,,,,
953,Rellor,rellor,"{'atk': 86, 'def': 108, 'hp': 121}","['bug', 'none']","['BUG_BITE', 'STRUGGLE_BUG']","['DIG', 'BUG_BUZZ', 'LUNGE']",,"{'cp500': [24.5, 4, 12, 13], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,5.0,75000.0,False,"{'id': 'FAMILY_RELLOR', 'evolutions': ['rabsca']}",,,,,,
954,Rabsca,rabsca,"{'atk': 201, 'def': 178, 'hp': 181}","['bug', 'psychic']","['BUG_BITE', 'CONFUSION']","['DIG', 'BUG_BUZZ', 'LUNGE', 'PSYBEAM']",,"{'cp500': [7.5, 5, 7, 4], 'cp1500': [21.5, 4, 15, 7], 'cp2500': [41.5, 4, 9, 15], 'cp2500l40': [37, 14, 15, 15]}",,5.0,75000.0,False,"{'id': 'FAMILY_RELLOR', 'parent': 'rellor'}",,,,,,
955,Flittle,flittle,"{'atk': 105, 'def': 60, 'hp': 102}","['psychic', 'none']","['PECK', 'CONFUSION']","['PSYBEAM', 'PSYSHOCK', 'PSYCHIC']",,"{'cp500': [28, 5, 12, 13], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,False,"{'id': 'FAMILY_FLITTLE', 'evolutions': ['espathra']}",,,,,,
956,Espathra,espathra,"{'atk': 204, 'def': 127, 'hp': 216}","['psychic', 'none']","['PECK', 'CONFUSION']","['PSYBEAM', 'PSYSHOCK', 'PSYCHIC']",,"{'cp500': [7.5, 5, 15, 13], 'cp1500': [22, 8, 15, 13], 'cp2500': [45, 5, 15, 12], 'cp2500l40': [40, 15, 15, 15]}",,3.0,50000.0,False,"{'id': 'FAMILY_FLITTLE', 'parent': 'flittle'}",,,,,,
957,Tinkatink,tinkatink,"{'atk': 85, 'def': 110, 'hp': 137}","['fairy', 'steel']","['FAIRY_WIND', 'ROCK_SMASH']","['PLAY_ROUGH', 'BRUTAL_SWING', 'FLASH_CANNON']",,"{'cp500': [23.5, 4, 8, 15], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,75000.0,False,"{'id': 'FAMILY_TINKATINK', 'evolutions': ['tinkatuff']}",,,,,,
958,Tinkatuff,tinkatuff,"{'atk': 109, 'def': 145, 'hp': 163}","['fairy', 'steel']","['FAIRY_WIND', 'ROCK_SMASH']","['PLAY_ROUGH', 'BRUTAL_SWING', 'FLASH_CANNON']",,"{'cp500': [14.5, 7, 12, 14], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,75000.0,False,"{'id': 'FAMILY_TINKATINK', 'parent': 'tinkatink', 'evolutions': ['tinkaton']}",,,,,,
959,Tinkaton,tinkaton,"{'atk': 155, 'def': 196, 'hp': 198}","['fairy', 'steel']","['FAIRY_WIND', 'ROCK_SMASH']","['PLAY_ROUGH', 'BRUTAL_SWING', 'FLASH_CANNON', 'HEAVY_SLAM']",,"{'cp500': [8.5, 4, 9, 15], 'cp1500': [25.5, 4, 6, 14], 'cp2500': [50, 12, 14, 14], 'cp2500l40': [40, 15, 15, 15]}",,3.0,75000.0,False,"{'id': 'FAMILY_TINKATINK', 'parent': 'tinkatuff'}",,,,,,
960,Wiglett,wiglett,"{'atk': 109, 'def': 52, 'hp': 67}","['water', 'none']","['WATER_GUN', 'MUD_SLAP']","['LIQUIDATION', 'DIG', 'SURF']",,"{'cp500': [39, 4, 11, 15], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_WIGLETT', 'evolutions': ['wugtrio']}",,,,,,
961,Wugtrio,wugtrio,"{'atk': 205, 'def': 136, 'hp': 111}","['water', 'none']","['WATER_GUN', 'MUD_SLAP']","['LIQUIDATION', 'DIG', 'SURF']",,"{'cp500': [10, 4, 11, 11], 'cp1500': [29, 6, 13, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_WIGLETT', 'parent': 'wiglett'}",,,,,,
962,Bombirdier,bombirdier,"{'atk': 198, 'def': 172, 'hp': 172}","['flying', 'dark']","['WING_ATTACK', 'ROCK_THROW']","['PAYBACK', 'AERIAL_ACE', 'FLY']",,"{'cp500': [7.5, 7, 13, 13], 'cp1500': [22.5, 4, 10, 15], 'cp2500': [46, 4, 9, 15], 'cp2500l40': [40, 15, 15, 15]}",,5.0,75000.0,True,,,,,,,
963,Finizen,finizen,"{'atk': 90, 'def': 80, 'hp': 172}","['water', 'none']","['WATERFALL', 'CHARM']","['AQUA_JET', 'WATER_PULSE', 'ICY_WIND']",,"{'cp500': [23, 4, 14, 6], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,5.0,75000.0,False,"{'id': 'FAMILY_FINIZEN', 'evolutions': ['palafin']}",,,,,,
964,Palafin,palafin,"{'atk': 143, 'def': 144, 'hp': 225}","['water', 'none']","['WATERFALL', 'CHARM', 'COUNTER']","['AQUA_JET', 'WATER_PULSE', 'ICY_WIND', 'DRAIN_PUNCH', 'ACROBATICS']",,"{'cp500': [10, 4, 13, 6], 'cp1500': [30, 4, 13, 6], 'cp2500': [50, 15, 15, 15]}",,5.0,75000.0,False,"{'id': 'FAMILY_FINIZEN', 'parent': 'finizen'}",,,,,,
964,Palafin_hero,palafin_hero,"{'atk': 322, 'def': 196, 'hp': 225}","['water', 'none']","['WATERFALL', 'CHARM', 'COUNTER']","['AQUA_JET', 'WATER_PULSE', 'ICY_WIND', 'DRAIN_PUNCH', 'ACROBATICS']",,"{'cp500': [4, 13, 14, 14], 'cp1500': [11.5, 6, 11, 15], 'cp2500': [19.5, 4, 8, 13]}",,5.0,75000.0,False,"{'id': 'FAMILY_FINIZEN', 'parent': 'finizen'}",,,,,,
964,Palafin_zero,palafin_zero,"{'atk': 143, 'def': 144, 'hp': 225}","['water', 'none']","['WATERFALL', 'CHARM', 'COUNTER']","['AQUA_JET', 'WATER_PULSE', 'ICY_WIND', 'DRAIN_PUNCH', 'ACROBATICS']",,"{'cp500': [10, 4, 13, 6], 'cp1500': [30, 4, 13, 6], 'cp2500': [50, 15, 15, 15]}",,5.0,75000.0,False,"{'id': 'FAMILY_FINIZEN', 'parent': 'finizen'}",,,,,,
965,Varoom,varoom,"{'atk': 123, 'def': 107, 'hp': 128}","['steel', 'poison']","['LICK', 'POISON_JAB']","['ACID_SPRAY', 'GUNK_SHOT', 'GYRO_BALL']",,"{'cp500': [17, 4, 12, 13], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_VAROOM', 'evolutions': ['revavroom']}",,,,,,
966,Revavroom,revavroom,"{'atk': 229, 'def': 168, 'hp': 190}","['steel', 'poison']","['LICK', 'POISON_JAB']","['ACID_SPRAY', 'GUNK_SHOT', 'GYRO_BALL', 'OVERHEAT']",,"{'cp500': [6.5, 5, 9, 13], 'cp1500': [19, 4, 15, 7], 'cp2500': [31.5, 6, 15, 14]}",,3.0,50000.0,True,"{'id': 'FAMILY_VAROOM', 'parent': 'varoom'}",,,,,,
967,Cyclizar,cyclizar,"{'atk': 205, 'def': 142, 'hp': 172}","['dragon', 'normal']","['DRAGON_TAIL', 'TAKE_DOWN']","['DRAGON_CLAW', 'BODY_SLAM']",,"{'cp500': [8, 4, 13, 13], 'cp1500': [24, 4, 8, 15], 'cp2500': [49.5, 5, 14, 12], 'cp2500l40': [40, 15, 15, 15]}",,3.0,75000.0,False,,,,,,,
968,Orthworm,orthworm,"{'atk': 161, 'def': 219, 'hp': 172}","['steel', 'none']","['IRON_TAIL', 'MUD_SLAP']","['ROCK_TOMB', 'EARTHQUAKE', 'IRON_HEAD']",,"{'cp500': [8, 8, 14, 15], 'cp1500': [24, 7, 15, 13], 'cp2500': [48.5, 12, 14, 14], 'cp2500l40': [40, 15, 15, 15]}",,5.0,75000.0,False,,,,,,,
969,Glimmet,glimmet,"{'atk': 187, 'def': 104, 'hp': 134}","['rock', 'poison']","['ROCK_THROW', 'SMACK_DOWN']","['DAZZLING_GLEAM', 'ROCK_SLIDE', 'SLUDGE_WAVE']",,"{'cp500': [11, 4, 13, 15], 'cp1500': [35.5, 7, 14, 14], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,False,"{'id': 'FAMILY_GLIMMET', 'evolutions': ['glimmora']}",,,,,,
970,Glimmora,glimmora,"{'atk': 246, 'def': 177, 'hp': 195}","['rock', 'poison']","['ROCK_THROW', 'SMACK_DOWN']","['DAZZLING_GLEAM', 'ROCK_SLIDE', 'SLUDGE_WAVE']",,"{'cp500': [6, 4, 7, 10], 'cp1500': [17, 5, 8, 15], 'cp2500': [28, 5, 14, 12]}",,3.0,50000.0,False,"{'id': 'FAMILY_GLIMMET', 'parent': 'glimmet'}",,,,,,
971,Greavard,greavard,"{'atk': 105, 'def': 106, 'hp': 137}","['ghost', 'none']","['LICK', 'BITE']","['SHADOW_BALL', 'DIG', 'PSYCHIC_FANGS']",,"{'cp500': [19, 5, 13, 13], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_GREAVARD', 'evolutions': ['houndstone']}",,,,,,
